"GEO_ID","NAME","B19013_001E","B19013_001M",
"860Z200US78596","ZCTA5 78596","53097","5308",
"860Z200US78597","ZCTA5 78597","62557","12900",
"860Z200US78598","ZCTA5 78598","23523","22444",
"860Z200US78599","ZCTA5 78599","56566","6016",
"860Z200US78602","ZCTA5 78602","82500","12083",
"860Z200US78605","ZCTA5 78605","79092","14475",
"860Z200US78606","ZCTA5 78606","89688","18195",
"860Z200US78607","ZCTA5 78607","54531","27504",
"860Z200US78608","ZCTA5 78608","90500","52350",
"860Z200US78609","ZCTA5 78609","67578","14417",
"860Z200US78610","ZCTA5 78610","103562","7034",
"860Z200US78611","ZCTA5 78611","74098","6784",
"860Z200US78612","ZCTA5 78612","81275","7192",
"860Z200US78613","ZCTA5 78613","116893","4186",
"860Z200US78614","ZCTA5 78614","58553","49150",
"860Z200US78615","ZCTA5 78615","73462","15900",
"860Z200US78616","ZCTA5 78616","68191","9041",
"860Z200US78617","ZCTA5 78617","74773","9723",
"860Z200US78618","ZCTA5 78618","84688","27199",
"860Z200US78619","ZCTA5 78619","171398","45116",
"860Z200US78620","ZCTA5 78620","138639","8774",
"860Z200US78621","ZCTA5 78621","92103","7060",
"860Z200US78622","ZCTA5 78622","64583","34402",
"860Z200US78623","ZCTA5 78623","100000","16044",
"860Z200US78624","ZCTA5 78624","71082","4861",
"860Z200US78626","ZCTA5 78626","94927","8021",
"860Z200US78628","ZCTA5 78628","111491","3442",
"860Z200US78629","ZCTA5 78629","64807","6153",
"860Z200US78631","ZCTA5 78631","66875","18578",
"860Z200US78632","ZCTA5 78632","63173","57856",
"860Z200US78633","ZCTA5 78633","95510","6028",
"860Z200US78634","ZCTA5 78634","105023","3819",
"860Z200US78635","ZCTA5 78635","-","**",
"860Z200US78636","ZCTA5 78636","65313","26259",
"860Z200US78638","ZCTA5 78638","60000","27442",
"860Z200US78639","ZCTA5 78639","55870","7814",
"860Z200US78640","ZCTA5 78640","83735","3598",
"860Z200US78641","ZCTA5 78641","124614","4941",
"860Z200US78642","ZCTA5 78642","117490","6750",
"860Z200US78643","ZCTA5 78643","64451","9571",
"860Z200US78644","ZCTA5 78644","70496","4632",
"860Z200US78645","ZCTA5 78645","107736","15481",
"860Z200US78648","ZCTA5 78648","55406","6518",
"860Z200US78650","ZCTA5 78650","62125","14030",
"860Z200US78652","ZCTA5 78652","126333","25102",
"860Z200US78653","ZCTA5 78653","95651","8407",
"860Z200US78654","ZCTA5 78654","65503","5313",
"860Z200US78655","ZCTA5 78655","53750","34110",
"860Z200US78656","ZCTA5 78656","56923","39065",
"860Z200US78657","ZCTA5 78657","81518","14483",
"860Z200US78658","ZCTA5 78658","-","**",
"860Z200US78659","ZCTA5 78659","82635","27470",
"860Z200US78660","ZCTA5 78660","105874","3875",
"860Z200US78661","ZCTA5 78661","-","**",
"860Z200US78662","ZCTA5 78662","67756","38415",
"860Z200US78663","ZCTA5 78663","150593","95702",
"860Z200US78664","ZCTA5 78664","83599","6380",
"860Z200US78665","ZCTA5 78665","113365","5694",
"860Z200US78666","ZCTA5 78666","52432","2699",
"860Z200US78669","ZCTA5 78669","125600","16424",
"860Z200US78670","ZCTA5 78670","82589","20393",
"860Z200US78671","ZCTA5 78671","32093","23763",
"860Z200US78672","ZCTA5 78672","46033","10473",
"860Z200US78674","ZCTA5 78674","89500","32079",
"860Z200US78675","ZCTA5 78675","33068","10688",
"860Z200US78676","ZCTA5 78676","86122","15647",
"860Z200US78677","ZCTA5 78677","-","**",
"860Z200US78681","ZCTA5 78681","123948","7441",
"860Z200US78701","ZCTA5 78701","148049","22272",
"860Z200US78702","ZCTA5 78702","87342","12132",
"860Z200US78703","ZCTA5 78703","139617","13675",
"860Z200US78704","ZCTA5 78704","89258","5913",
"860Z200US78705","ZCTA5 78705","24126","3318",
"860Z200US78712","ZCTA5 78712","-","**",
"860Z200US78717","ZCTA5 78717","136960","5301",
"860Z200US78719","ZCTA5 78719","53712","18406",
"860Z200US78721","ZCTA5 78721","80573","14796",
"860Z200US78722","ZCTA5 78722","92543","9537",
"860Z200US78723","ZCTA5 78723","81986","7220",
"860Z200US78724","ZCTA5 78724","69925","10804",
"860Z200US78725","ZCTA5 78725","94603","16932",
"860Z200US78726","ZCTA5 78726","96352","25927",
"860Z200US78727","ZCTA5 78727","104347","7977",
"860Z200US78728","ZCTA5 78728","70092","5631",
"860Z200US78729","ZCTA5 78729","78889","7452",
"860Z200US78730","ZCTA5 78730","141794","29711",
"860Z200US78731","ZCTA5 78731","98555","7843",
"860Z200US78732","ZCTA5 78732","187286","21799",
"860Z200US78733","ZCTA5 78733","193786","29062",
"860Z200US78734","ZCTA5 78734","125074","9460",
"860Z200US78735","ZCTA5 78735","118593","8199",
"860Z200US78736","ZCTA5 78736","96385","13404",
"860Z200US78737","ZCTA5 78737","151635","9110",
"860Z200US78738","ZCTA5 78738","158194","27895",
"860Z200US78739","ZCTA5 78739","205821","16586",
"860Z200US78741","ZCTA5 78741","59049","5269",
"860Z200US78742","ZCTA5 78742","67500","10902",
"860Z200US78744","ZCTA5 78744","74702","3410",
"860Z200US78745","ZCTA5 78745","80437","2689",
"860Z200US78746","ZCTA5 78746","174367","16727",
"860Z200US78747","ZCTA5 78747","90704","6220",
"860Z200US78748","ZCTA5 78748","94143","6032",
"860Z200US78749","ZCTA5 78749","118174","11379",
"860Z200US78750","ZCTA5 78750","118186","12310",
"860Z200US78751","ZCTA5 78751","75972","6171",
"860Z200US78752","ZCTA5 78752","62931","7505",
"860Z200US78753","ZCTA5 78753","60045","3434",
"860Z200US78754","ZCTA5 78754","88382","10752",
"860Z200US78756","ZCTA5 78756","97264","10277",
"860Z200US78757","ZCTA5 78757","96667","9669",
"860Z200US78758","ZCTA5 78758","68322","3892",
"860Z200US78759","ZCTA5 78759","97688","6813",
"860Z200US78801","ZCTA5 78801","54375","10545",
"860Z200US78802","ZCTA5 78802","-","**",
"860Z200US78827","ZCTA5 78827","28438","11427",
"860Z200US78828","ZCTA5 78828","66250","27083",
"860Z200US78829","ZCTA5 78829","35132","24769",
"860Z200US78830","ZCTA5 78830","32188","12896",
"860Z200US78832","ZCTA5 78832","52386","23728",
"860Z200US78833","ZCTA5 78833","38250","11196",
"860Z200US78834","ZCTA5 78834","26508","19826",
"860Z200US78836","ZCTA5 78836","67396","31161",
"860Z200US78837","ZCTA5 78837","-","**",
"860Z200US78838","ZCTA5 78838","-","**",
"860Z200US78839","ZCTA5 78839","57083","20117",
"860Z200US78840","ZCTA5 78840","57201","4683",
"860Z200US78841","ZCTA5 78841","-","**",
"860Z200US78842","ZCTA5 78842","-","**",
"860Z200US78843","ZCTA5 78843","-","**",
"860Z200US78850","ZCTA5 78850","75667","19516",
"860Z200US78851","ZCTA5 78851","-","**",
"860Z200US78852","ZCTA5 78852","48911","5197",
"860Z200US78860","ZCTA5 78860","-","**",
"860Z200US78861","ZCTA5 78861","60216","6123",
"860Z200US78870","ZCTA5 78870","70411","5323",
"860Z200US78871","ZCTA5 78871","-","**",
"860Z200US78872","ZCTA5 78872","38063","8356",
"860Z200US78873","ZCTA5 78873","59091","26677",
"860Z200US78877","ZCTA5 78877","39785","13183",
"860Z200US78879","ZCTA5 78879","71250","11589",
"860Z200US78880","ZCTA5 78880","36563","11868",
"860Z200US78881","ZCTA5 78881","34259","14298",
"860Z200US78883","ZCTA5 78883","72539","24283",
"860Z200US78884","ZCTA5 78884","73583","19471",
"860Z200US78885","ZCTA5 78885","78750","38059",
"860Z200US78886","ZCTA5 78886","118125","113977",
"860Z200US78931","ZCTA5 78931","-","**",
"860Z200US78932","ZCTA5 78932","68214","42440",
"860Z200US78933","ZCTA5 78933","68125","22642",
"860Z200US78934","ZCTA5 78934","64375","9493",
"860Z200US78935","ZCTA5 78935","-","**",
"860Z200US78938","ZCTA5 78938","62917","8300",
"860Z200US78940","ZCTA5 78940","86604","8157",
"860Z200US78941","ZCTA5 78941","70588","12342",
"860Z200US78942","ZCTA5 78942","66184","12441",
"860Z200US78943","ZCTA5 78943","-","**",
"860Z200US78944","ZCTA5 78944","119038","53446",
"860Z200US78945","ZCTA5 78945","70035","6351",
"860Z200US78946","ZCTA5 78946","70458","17812",
"860Z200US78947","ZCTA5 78947","73984","13328",
"860Z200US78948","ZCTA5 78948","-","**",
"860Z200US78949","ZCTA5 78949","86410","26733",
"860Z200US78950","ZCTA5 78950","98391","14923",
"860Z200US78951","ZCTA5 78951","-","**",
"860Z200US78953","ZCTA5 78953","84802","45196",
"860Z200US78954","ZCTA5 78954","97857","15395",
"860Z200US78956","ZCTA5 78956","65744","10374",
"860Z200US78957","ZCTA5 78957","63732","9577",
"860Z200US78959","ZCTA5 78959","57610","9051",
"860Z200US78962","ZCTA5 78962","71755","4600",
"860Z200US78963","ZCTA5 78963","87105","49065",
"860Z200US79001","ZCTA5 79001","128750","86068",
"860Z200US79002","ZCTA5 79002","93750","16143",
"860Z200US79003","ZCTA5 79003","86250","46111",
"860Z200US79005","ZCTA5 79005","67462","8585",
"860Z200US79007","ZCTA5 79007","58524","5550",
"860Z200US79008","ZCTA5 79008","-","**",
"860Z200US79009","ZCTA5 79009","40908","2040",
"860Z200US79010","ZCTA5 79010","97708","90880",
"860Z200US79011","ZCTA5 79011","80125","34032",
"860Z200US79012","ZCTA5 79012","-","**",
"860Z200US79013","ZCTA5 79013","49013","15176",
"860Z200US79014","ZCTA5 79014","67411","17936",
"860Z200US79015","ZCTA5 79015","86793","14188",
"860Z200US79016","ZCTA5 79016","-","**",
"860Z200US79018","ZCTA5 79018","54375","43578",
"860Z200US79019","ZCTA5 79019","70167","13950",
"860Z200US79021","ZCTA5 79021","74375","72889",
"860Z200US79022","ZCTA5 79022","75880","9423",
"860Z200US79024","ZCTA5 79024","68750","40896",
"860Z200US79025","ZCTA5 79025","-","**",
"860Z200US79027","ZCTA5 79027","63933","12942",
"860Z200US79029","ZCTA5 79029","65101","9572",
"860Z200US79031","ZCTA5 79031","50455","18272",
"860Z200US79032","ZCTA5 79032","48194","17863",
"860Z200US79033","ZCTA5 79033","-","**",
"860Z200US79034","ZCTA5 79034","80625","13344",
"860Z200US79035","ZCTA5 79035","77938","20784",
"860Z200US79036","ZCTA5 79036","72963","6411",
"860Z200US79039","ZCTA5 79039","52269","42911",
"860Z200US79040","ZCTA5 79040","77933","27184",
"860Z200US79041","ZCTA5 79041","55331","11782",
"860Z200US79042","ZCTA5 79042","56607","17545",
"860Z200US79043","ZCTA5 79043","53018","3545",
"860Z200US79044","ZCTA5 79044","52366","15997",
"860Z200US79045","ZCTA5 79045","52124","3053",
"860Z200US79046","ZCTA5 79046","91875","47622",
"860Z200US79051","ZCTA5 79051","-","**",
"860Z200US79052","ZCTA5 79052","57646","14570",
"860Z200US79053","ZCTA5 79053","40000","20788",
"860Z200US79054","ZCTA5 79054","68750","48012",
"860Z200US79056","ZCTA5 79056","-","**",
"860Z200US79057","ZCTA5 79057","66000","23761",
"860Z200US79058","ZCTA5 79058","-","**",
"860Z200US79059","ZCTA5 79059","59375","17465",
"860Z200US79061","ZCTA5 79061","81563","40923",
"860Z200US79062","ZCTA5 79062","-","**",
"860Z200US79063","ZCTA5 79063","72708","18350",
"860Z200US79064","ZCTA5 79064","60625","12574",
"860Z200US79065","ZCTA5 79065","54351","3999",
"860Z200US79066","ZCTA5 79066","-","**",
"860Z200US79068","ZCTA5 79068","84310","6891",
"860Z200US79070","ZCTA5 79070","62077","10079",
"860Z200US79072","ZCTA5 79072","49104","4212",
"860Z200US79073","ZCTA5 79073","-","**",
"860Z200US79078","ZCTA5 79078","-","**",
"860Z200US79079","ZCTA5 79079","50066","16994",
"860Z200US79080","ZCTA5 79080","39286","13425",
"860Z200US79081","ZCTA5 79081","63333","17679",
"860Z200US79082","ZCTA5 79082","-","**",
"860Z200US79083","ZCTA5 79083","56250","16729",
"860Z200US79084","ZCTA5 79084","53462","13449",
"860Z200US79085","ZCTA5 79085","-","**",
"860Z200US79086","ZCTA5 79086","56667","7184",
"860Z200US79087","ZCTA5 79087","63008","15756",
"860Z200US79088","ZCTA5 79088","32976","13095",
"860Z200US79091","ZCTA5 79091","-","**",
"860Z200US79092","ZCTA5 79092","72829","6644",
"860Z200US79093","ZCTA5 79093","75147","62510",
"860Z200US79094","ZCTA5 79094","-","**",
"860Z200US79095","ZCTA5 79095","51395","10584",
"860Z200US79096","ZCTA5 79096","66037","7569",
"860Z200US79097","ZCTA5 79097","113125","33463",
"860Z200US79098","ZCTA5 79098","38105","12735",
"860Z200US79101","ZCTA5 79101","38291","7961",
"860Z200US79102","ZCTA5 79102","47878","6943",
"860Z200US79103","ZCTA5 79103","53879","5122",
"860Z200US79104","ZCTA5 79104","45119","6401",
"860Z200US79106","ZCTA5 79106","50271","4292",
"860Z200US79107","ZCTA5 79107","38047","3205",
"860Z200US79108","ZCTA5 79108","60115","7388",
"860Z200US79109","ZCTA5 79109","67831","5554",
"860Z200US79110","ZCTA5 79110","63647","5245",
"860Z200US79111","ZCTA5 79111","67375","10853",
"860Z200US79118","ZCTA5 79118","82990","4823",
"860Z200US79119","ZCTA5 79119","94044","9232",
"860Z200US79121","ZCTA5 79121","73375","12291",
"860Z200US79124","ZCTA5 79124","101604","13207",
"860Z200US79201","ZCTA5 79201","55938","17274",
"860Z200US79220","ZCTA5 79220","45750","10911",
"860Z200US79223","ZCTA5 79223","-","**",
"860Z200US79225","ZCTA5 79225","69659","19895",
"860Z200US79226","ZCTA5 79226","49318","6101",
"860Z200US79227","ZCTA5 79227","42237","8243",
"860Z200US79229","ZCTA5 79229","42917","7869",
"860Z200US79230","ZCTA5 79230","48393","16079",
"860Z200US79231","ZCTA5 79231","-","**",
"860Z200US79233","ZCTA5 79233","-","**",
"860Z200US79234","ZCTA5 79234","78523","35141",
"860Z200US79235","ZCTA5 79235","48140","8503",
"860Z200US79236","ZCTA5 79236","59375","31047",
"860Z200US79237","ZCTA5 79237","78194","42249",
"860Z200US79239","ZCTA5 79239","31250","7542",
"860Z200US79240","ZCTA5 79240","125625","30051",
"860Z200US79241","ZCTA5 79241","54125","10803",
"860Z200US79243","ZCTA5 79243","26786","14998",
"860Z200US79244","ZCTA5 79244","71513","7999",
"860Z200US79245","ZCTA5 79245","44095","6404",
"860Z200US79247","ZCTA5 79247","-","**",
"860Z200US79248","ZCTA5 79248","37500","20133",
"860Z200US79250","ZCTA5 79250","43438","9742",
"860Z200US79251","ZCTA5 79251","-","**",
"860Z200US79252","ZCTA5 79252","59244","9888",
"860Z200US79255","ZCTA5 79255","49583","12613",
"860Z200US79256","ZCTA5 79256","36382","3619",
"860Z200US79257","ZCTA5 79257","32800","12125",
"860Z200US79258","ZCTA5 79258","-","**",
"860Z200US79259","ZCTA5 79259","-","**",
"860Z200US79261","ZCTA5 79261","57188","33423",
"860Z200US79311","ZCTA5 79311","63958","14974",
"860Z200US79312","ZCTA5 79312","53646","10744",
"860Z200US79313","ZCTA5 79313","57619","17669",
"860Z200US79314","ZCTA5 79314","-","**",
"860Z200US79316","ZCTA5 79316","41698","1914",
"860Z200US79322","ZCTA5 79322","49432","6447",
"860Z200US79323","ZCTA5 79323","71723","15544",
"860Z200US79324","ZCTA5 79324","-","**",
"860Z200US79325","ZCTA5 79325","74875","29915",
"860Z200US79326","ZCTA5 79326","-","**",
"860Z200US79329","ZCTA5 79329","69725","6913",
"860Z200US79330","ZCTA5 79330","121429","25110",
"860Z200US79331","ZCTA5 79331","42500","13904",
"860Z200US79336","ZCTA5 79336","51257","5121",
"860Z200US79339","ZCTA5 79339","49444","6767",
"860Z200US79342","ZCTA5 79342","98068","85674",
"860Z200US79343","ZCTA5 79343","61250","30207",
"860Z200US79344","ZCTA5 79344","-","**",
"860Z200US79345","ZCTA5 79345","64688","21512",
"860Z200US79346","ZCTA5 79346","39850","7640",
"860Z200US79347","ZCTA5 79347","70509","13844",
"860Z200US79350","ZCTA5 79350","44563","37447",
"860Z200US79351","ZCTA5 79351","60833","9325",
"860Z200US79353","ZCTA5 79353","111875","81757",
"860Z200US79355","ZCTA5 79355","79340","9118",
"860Z200US79356","ZCTA5 79356","52870","11279",
"860Z200US79357","ZCTA5 79357","55938","11260",
"860Z200US79358","ZCTA5 79358","75417","24354",
"860Z200US79359","ZCTA5 79359","53750","29162",
"860Z200US79360","ZCTA5 79360","81607","9282",
"860Z200US79363","ZCTA5 79363","77264","11186",
"860Z200US79364","ZCTA5 79364","57151","10971",
"860Z200US79366","ZCTA5 79366","120156","14615",
"860Z200US79367","ZCTA5 79367","44464","17521",
"860Z200US79369","ZCTA5 79369","-","**",
"860Z200US79370","ZCTA5 79370","46797","9341",
"860Z200US79371","ZCTA5 79371","68650","1104",
"860Z200US79372","ZCTA5 79372","61563","32300",
"860Z200US79373","ZCTA5 79373","50758","10306",
"860Z200US79376","ZCTA5 79376","-","**",
"860Z200US79377","ZCTA5 79377","36932","25100",
"860Z200US79378","ZCTA5 79378","112941","37529",
"860Z200US79379","ZCTA5 79379","58750","19044",
"860Z200US79380","ZCTA5 79380","51875","39173",
"860Z200US79381","ZCTA5 79381","63688","14066",
"860Z200US79382","ZCTA5 79382","82981","7947",
"860Z200US79383","ZCTA5 79383","-","**",
"860Z200US79401","ZCTA5 79401","23400","8496",
"860Z200US79402","ZCTA5 79402","-","**",
"860Z200US79403","ZCTA5 79403","41582","5151",
"860Z200US79404","ZCTA5 79404","45653","12588",
"860Z200US79406","ZCTA5 79406","-","**",
"860Z200US79407","ZCTA5 79407","61563","7208",
"860Z200US79410","ZCTA5 79410","44650","6058",
"860Z200US79411","ZCTA5 79411","39259","10133",
"860Z200US79412","ZCTA5 79412","44610","5412",
"860Z200US79413","ZCTA5 79413","65719","6844",
"860Z200US79414","ZCTA5 79414","48587","4377",
"860Z200US79415","ZCTA5 79415","37072","4564",
"860Z200US79416","ZCTA5 79416","65774","5712",
"860Z200US79423","ZCTA5 79423","82854","6393",
"860Z200US79424","ZCTA5 79424","91572","5653",
"860Z200US79501","ZCTA5 79501","53539","4980",
"860Z200US79502","ZCTA5 79502","65114","22635",
"860Z200US79503","ZCTA5 79503","90795","9283",
"860Z200US79504","ZCTA5 79504","66208","6957",
"860Z200US79505","ZCTA5 79505","38295","15289",
"860Z200US79506","ZCTA5 79506","39306","10078",
"860Z200US79508","ZCTA5 79508","74583","34800",
"860Z200US79510","ZCTA5 79510","64338","3569",
"860Z200US79511","ZCTA5 79511","81071","28306",
"860Z200US79512","ZCTA5 79512","49602","5045",
"860Z200US79517","ZCTA5 79517","63889","6391",
"860Z200US79518","ZCTA5 79518","-","**",
"860Z200US79519","ZCTA5 79519","152938","41369",
"860Z200US79520","ZCTA5 79520","52847","11334",
"860Z200US79521","ZCTA5 79521","60227","13116",
"860Z200US79525","ZCTA5 79525","67306","18258",
"860Z200US79526","ZCTA5 79526","66875","20666",
"860Z200US79527","ZCTA5 79527","80417","48662",
"860Z200US79528","ZCTA5 79528","69342","10218",
"860Z200US79529","ZCTA5 79529","35329","11951",
"860Z200US79530","ZCTA5 79530","51250","21872",
"860Z200US79532","ZCTA5 79532","50625","27347",
"860Z200US79533","ZCTA5 79533","41406","34120",
"860Z200US79534","ZCTA5 79534","91389","47625",
"860Z200US79535","ZCTA5 79535","53750","13511",
"860Z200US79536","ZCTA5 79536","67788","9794",
"860Z200US79537","ZCTA5 79537","43571","1425",
"860Z200US79538","ZCTA5 79538","-","**",
"860Z200US79539","ZCTA5 79539","55179","11878",
"860Z200US79540","ZCTA5 79540","100000","66818",
"860Z200US79541","ZCTA5 79541","58901","9477",
"860Z200US79543","ZCTA5 79543","63403","10301",
"860Z200US79544","ZCTA5 79544","56786","19849",
"860Z200US79545","ZCTA5 79545","51179","12605",
"860Z200US79546","ZCTA5 79546","49650","10956",
"860Z200US79547","ZCTA5 79547","29258","4844",
"860Z200US79548","ZCTA5 79548","53750","10844",
"860Z200US79549","ZCTA5 79549","57063","13589",
"860Z200US79553","ZCTA5 79553","48313","16211",
"860Z200US79556","ZCTA5 79556","47221","3823",
"860Z200US79560","ZCTA5 79560","-","**",
"860Z200US79561","ZCTA5 79561","71818","27125",
"860Z200US79562","ZCTA5 79562","117901","19500",
"860Z200US79563","ZCTA5 79563","53553","16398",
"860Z200US79565","ZCTA5 79565","115536","30794",
"860Z200US79566","ZCTA5 79566","46875","12928",
"860Z200US79567","ZCTA5 79567","47039","7403",
"860Z200US79601","ZCTA5 79601","53049","3367",
"860Z200US79602","ZCTA5 79602","78850","8159",
"860Z200US79603","ZCTA5 79603","52055","5288",
"860Z200US79605","ZCTA5 79605","56890","2425",
"860Z200US79606","ZCTA5 79606","73381","6231",
"860Z200US79607","ZCTA5 79607","58372","3732",
"860Z200US79699","ZCTA5 79699","-","**",
"860Z200US79701","ZCTA5 79701","57500","6868",
"860Z200US79703","ZCTA5 79703","88718","15072",
"860Z200US79705","ZCTA5 79705","95939","8845",
"860Z200US79706","ZCTA5 79706","99515","9238",
"860Z200US79707","ZCTA5 79707","99732","7368",
"860Z200US79713","ZCTA5 79713","69500","17412",
"860Z200US79714","ZCTA5 79714","86458","16116",
"860Z200US79718","ZCTA5 79718","31250","29534",
"860Z200US79719","ZCTA5 79719","29408","20588",
"860Z200US79720","ZCTA5 79720","66655","4276",
"860Z200US79721","ZCTA5 79721","-","**",
"860Z200US79730","ZCTA5 79730","-","**",
"860Z200US79731","ZCTA5 79731","71818","23401",
"860Z200US79733","ZCTA5 79733","73333","40828",
"860Z200US79734","ZCTA5 79734","43646","26145",
"860Z200US79735","ZCTA5 79735","59167","12247",
"860Z200US79738","ZCTA5 79738","80179","40214",
"860Z200US79739","ZCTA5 79739","125125","40030",
"860Z200US79741","ZCTA5 79741","100274","26600",
"860Z200US79742","ZCTA5 79742","75156","33215",
"860Z200US79743","ZCTA5 79743","105385","57873",
"860Z200US79744","ZCTA5 79744","54063","11832",
"860Z200US79745","ZCTA5 79745","85083","12729",
"860Z200US79748","ZCTA5 79748","80809","20978",
"860Z200US79749","ZCTA5 79749","-","**",
"860Z200US79752","ZCTA5 79752","45625","13522",
"860Z200US79754","ZCTA5 79754","-","**",
"860Z200US79755","ZCTA5 79755","136635","16344",
"860Z200US79756","ZCTA5 79756","72101","17020",
"860Z200US79758","ZCTA5 79758","130489","31069",
"860Z200US79759","ZCTA5 79759","-","**",
"860Z200US79761","ZCTA5 79761","66593","7199",
"860Z200US79762","ZCTA5 79762","76569","6249",
"860Z200US79763","ZCTA5 79763","54668","4649",
"860Z200US79764","ZCTA5 79764","77249","18598",
"860Z200US79765","ZCTA5 79765","96260","12265",
"860Z200US79766","ZCTA5 79766","71346","10920",
"860Z200US79769","ZCTA5 79769","-","**",
"860Z200US79770","ZCTA5 79770","-","**",
"860Z200US79772","ZCTA5 79772","57474","12909",
"860Z200US79776","ZCTA5 79776","-","**",
"860Z200US79777","ZCTA5 79777","-","**",
"860Z200US79778","ZCTA5 79778","68883","8897",
"860Z200US79780","ZCTA5 79780","-","**",
"860Z200US79781","ZCTA5 79781","65972","55370",
"860Z200US79782","ZCTA5 79782","73295","17933",
"860Z200US79783","ZCTA5 79783","158500","13808",
"860Z200US79785","ZCTA5 79785","-","**",
"860Z200US79788","ZCTA5 79788","71014","9236",
"860Z200US79789","ZCTA5 79789","111875","6498",
"860Z200US79821","ZCTA5 79821","55047","11653",
"860Z200US79830","ZCTA5 79830","50584","4649",
"860Z200US79832","ZCTA5 79832","-","**",
"860Z200US79834","ZCTA5 79834","46462","540",
"860Z200US79835","ZCTA5 79835","36778","4846",
"860Z200US79836","ZCTA5 79836","52129","7830",
"860Z200US79837","ZCTA5 79837","-","**",
"860Z200US79838","ZCTA5 79838","36366","21138",
"860Z200US79839","ZCTA5 79839","31863","4280",
"860Z200US79842","ZCTA5 79842","43064","7840",
"860Z200US79843","ZCTA5 79843","31452","11473",
"860Z200US79845","ZCTA5 79845","19650","11554",
"860Z200US79846","ZCTA5 79846","-","**",
"860Z200US79847","ZCTA5 79847","38864","11915",
"860Z200US79848","ZCTA5 79848","55469","9926",
"860Z200US79849","ZCTA5 79849","43801","5702",
"860Z200US79851","ZCTA5 79851","56563","28710",
"860Z200US79852","ZCTA5 79852","43112","7083",
"860Z200US79853","ZCTA5 79853","62167","20001",
"860Z200US79854","ZCTA5 79854","30806","8149",
"860Z200US79855","ZCTA5 79855","35326","21440",
"860Z200US79901","ZCTA5 79901","14142","1538",
"860Z200US79902","ZCTA5 79902","39414","5889",
"860Z200US79903","ZCTA5 79903","35750","5095",
"860Z200US79904","ZCTA5 79904","38476","3092",
"860Z200US79905","ZCTA5 79905","24618","2846",
"860Z200US79906","ZCTA5 79906","54326","6582",
"860Z200US79907","ZCTA5 79907","40962","2334",
"860Z200US79908","ZCTA5 79908","58929","15589",
"860Z200US79911","ZCTA5 79911","116536","27235",
"860Z200US79912","ZCTA5 79912","71324","4458",
"860Z200US79915","ZCTA5 79915","35278","3698",
"860Z200US79916","ZCTA5 79916","-","**",
"860Z200US79918","ZCTA5 79918","-","**",
"860Z200US79920","ZCTA5 79920","-","**",
"860Z200US79922","ZCTA5 79922","90278","35131",
"860Z200US79924","ZCTA5 79924","53555","2506",
"860Z200US79925","ZCTA5 79925","55357","5563",
"860Z200US79927","ZCTA5 79927","46581","3697",
"860Z200US79928","ZCTA5 79928","67016","4241",
"860Z200US79930","ZCTA5 79930","41953","3428",
"860Z200US79932","ZCTA5 79932","80383","11820",
"860Z200US79934","ZCTA5 79934","77010","6254",
"860Z200US79935","ZCTA5 79935","62018","5507",
"860Z200US79936","ZCTA5 79936","60981","2378",
"860Z200US79938","ZCTA5 79938","70806","4033",
"860Z200US88430","ZCTA5 88430","38092","11177",
